date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million
2021-11-09,SWE,66.815,0.447,
2021-11-10,SWE,68.955,0.488,
2021-11-11,SWE,71.433,0.379,
2021-11-12,SWE,72.814,0.46,
2021-11-13,SWE,75.279,0.488,
2021-11-14,SWE,78.434,0.42,
2021-11-15,SWE,78.881,0.42,
2021-11-16,SWE,79.87,0.474,
2021-11-17,SWE,79.558,0.433,
2021-11-18,SWE,82.063,0.46,
2021-11-19,SWE,84.799,0.406,
2021-11-20,SWE,90.31,0.406,
2021-11-21,SWE,93.858,0.406,
2021-11-22,SWE,96.174,0.406,
2021-11-23,SWE,101.293,0.366,
2021-11-24,SWE,111.869,0.352,
2021-11-25,SWE,124.111,0.325,
2021-11-26,SWE,137.449,0.271,
2021-11-27,SWE,147.01,0.217,
2021-11-28,SWE,156.042,0.217,
2021-11-29,SWE,161.432,0.203,
2021-11-30,SWE,166.767,0.244,
2021-12-01,SWE,174.621,0.257,
2021-12-02,SWE,178.914,0.257,
2021-12-03,SWE,180.187,0.311,
2021-12-04,SWE,181.934,0.311,
2021-12-05,SWE,186.335,0.339,
2021-12-06,SWE,186.985,0.393,
2021-12-07,SWE,199.268,0.379,
2021-12-08,SWE,208.395,0.42,
2021-12-09,SWE,219.661,0.46,
2021-12-10,SWE,231.362,0.488,
2021-12-11,SWE,241.044,0.501,
2021-12-12,SWE,245.269,0.555,
2021-12-13,SWE,252.676,0.515,
2021-12-14,SWE,258.906,0.528,
2021-12-15,SWE,268.845,0.46,
2021-12-16,SWE,279.042,0.46,
2021-12-17,SWE,293.234,0.515,
2021-12-18,SWE,310.987,0.569,
2021-12-19,SWE,324.434,0.623,
2021-12-20,SWE,331.815,0.664,
2021-12-21,SWE,336.175,0.677,
2021-12-22,SWE,344.381,0.718,
2021-12-23,SWE,359.291,0.704,
2021-12-24,SWE,372.982,0.664,
2021-12-25,SWE,395.109,0.677,
2021-12-26,SWE,381.229,0.636,
2021-12-27,SWE,378.155,0.609,
2021-12-28,SWE,420.08,0.664,
2021-12-29,SWE,481.831,0.731,
2021-12-30,SWE,560.671,0.772,
2021-12-31,SWE,646.526,0.813,
2022-01-01,SWE,711.351,0.826,
2022-01-02,SWE,750.798,0.853,
2022-01-03,SWE,804.125,0.961,
2022-01-04,SWE,856.356,1.083,
2022-01-05,SWE,969.566,1.178,
2022-01-06,SWE,1147.992,1.327,
2022-01-07,SWE,1232.52,1.463,
2022-01-08,SWE,1359.028,1.557,
2022-01-09,SWE,1551.673,1.706,
2022-01-10,SWE,1697.654,1.774,
2022-01-11,SWE,1766.947,1.652,
2022-01-12,SWE,1839.464,1.815,
2022-01-13,SWE,1873.128,1.869,
2022-01-14,SWE,1986.717,1.869,
2022-01-15,SWE,2071.665,2.058,
2022-01-16,SWE,2156.829,2.072,
2022-01-17,SWE,2232.311,2.329,
2022-01-18,SWE,2355.785,2.654,
2022-01-19,SWE,2577.37,2.695,
2022-01-20,SWE,2767.388,2.857,
2022-01-21,SWE,3005.859,3.006,
2022-01-22,SWE,3189.906,3.169,
2022-01-23,SWE,3351.229,3.345,
2022-01-24,SWE,3471.751,3.331,
2022-01-25,SWE,3603.066,3.399,
2022-01-26,SWE,3703.059,3.494,
2022-01-27,SWE,3717.305,3.71,
2022-01-28,SWE,3855.458,3.751,
2022-01-29,SWE,3851.477,3.886,
2022-01-30,SWE,3805.76,4.008,
2022-01-31,SWE,3590.188,4.09,
2022-02-01,SWE,3466.605,4.117,
2022-02-02,SWE,3388.591,4.32,
2022-02-03,SWE,3310.956,4.266,
2022-02-04,SWE,2964.029,4.604,
2022-02-05,SWE,2777.03,4.591,
2022-02-06,SWE,2582.813,4.753,
2022-02-07,SWE,2515.213,4.875,
2022-02-08,SWE,2310.203,5.105,
2022-02-09,SWE,2021.56,5.132,
2022-02-10,SWE,1749.275,5.038,
2022-02-11,SWE,1466.658,4.862,
2022-02-12,SWE,1197.528,4.821,
2022-02-13,SWE,965.016,4.482,
2022-02-14,SWE,844.507,4.455,
2022-02-15,SWE,748.238,4.537,
2022-02-16,SWE,548.727,4.482,
2022-02-17,SWE,389.029,4.726,
2022-02-18,SWE,345.587,4.875,
2022-02-19,SWE,312.964,4.848,
2022-02-20,SWE,301.481,5.051,
2022-02-21,SWE,300.249,4.902,
2022-02-22,SWE,296.863,4.753,
2022-02-23,SWE,277.282,4.672,
2022-02-24,SWE,264.539,4.415,
2022-02-25,SWE,255.222,4.252,
2022-02-26,SWE,246.203,4.279,
2022-02-27,SWE,239.622,4.36,
2022-02-28,SWE,239.73,4.32,
2022-03-01,SWE,228.328,4.198,
2022-03-02,SWE,223.426,4.022,
2022-03-03,SWE,214.489,4.063,
2022-03-04,SWE,194.934,4.022,
2022-03-05,SWE,185.753,3.927,
2022-03-06,SWE,182.855,3.67,
2022-03-07,SWE,172.495,3.697,
2022-03-08,SWE,172.143,3.494,
2022-03-09,SWE,160.511,3.453,
2022-03-10,SWE,155.866,3.169,
2022-03-11,SWE,149.623,3.006,
2022-03-12,SWE,141.972,2.898,
2022-03-13,SWE,135.892,2.803,
2022-03-14,SWE,136.962,2.776,
2022-03-15,SWE,129.527,2.844,
2022-03-16,SWE,122.648,2.83,
2022-03-17,SWE,118.355,2.952,
2022-03-18,SWE,121.592,2.993,
2022-03-19,SWE,118.734,2.871,
2022-03-20,SWE,116.026,2.817,
2022-03-21,SWE,115.159,2.641,
2022-03-22,SWE,115.755,2.356,
2022-03-23,SWE,114.428,2.343,
2022-03-24,SWE,107.346,2.261,
2022-03-25,SWE,100.209,2.248,
2022-03-26,SWE,98.178,2.221,
2022-03-27,SWE,96.661,2.221,
2022-03-28,SWE,95.402,2.14,
2022-03-29,SWE,92.545,2.18,
2022-03-30,SWE,85.652,1.977,
2022-03-31,SWE,83.052,2.004,
2022-04-01,SWE,75.739,1.801,
2022-04-02,SWE,70.39,1.72,
2022-04-03,SWE,67.939,1.598,
2022-04-04,SWE,67.059,1.652,
2022-04-05,SWE,60.193,1.747,
2022-04-06,SWE,59.259,1.815,
2022-04-07,SWE,55.806,1.666,
2022-04-08,SWE,56.767,1.611,
2022-04-09,SWE,55.007,1.611,
2022-04-10,SWE,55.372,1.639,
2022-04-11,SWE,55.481,1.639,
2022-04-12,SWE,60.166,1.463,
2022-04-13,SWE,56.198,1.368,
2022-04-14,SWE,54.424,1.354,
2022-04-15,SWE,49.82,1.286,
2022-04-16,SWE,45.541,1.165,
2022-04-17,SWE,42.616,1.043,
2022-04-18,SWE,41.614,0.961,
2022-04-19,SWE,36.116,0.961,
2022-04-20,SWE,32.365,0.894,
2022-04-21,SWE,32.121,0.867,
2022-04-22,SWE,32.378,0.894,
2022-04-23,SWE,33.76,0.921,
2022-04-24,SWE,34.775,1.016,
2022-04-25,SWE,34.234,0.948,
2022-04-26,SWE,37.497,0.88,
2022-04-27,SWE,37.348,0.907,
2022-04-28,SWE,34.112,0.813,
2022-04-29,SWE,31.783,0.813,
2022-04-30,SWE,31.647,0.758,
2022-05-01,SWE,31.173,0.691,
2022-05-02,SWE,31.485,0.691,
2022-05-03,SWE,29.805,0.636,
2022-05-04,SWE,29.833,0.65,
2022-05-05,SWE,29.223,0.677,
2022-05-06,SWE,28.424,0.65,
2022-05-07,SWE,26.772,0.65,
2022-05-08,SWE,26.704,0.677,
2022-05-09,SWE,26.285,0.704,
2022-05-10,SWE,25.445,0.718,
2022-05-11,SWE,24.226,0.65,
2022-05-12,SWE,24.05,0.664,
2022-05-13,SWE,23.942,0.596,
2022-05-14,SWE,23.224,0.636,
2022-05-15,SWE,22.249,0.569,
2022-05-16,SWE,22.479,0.569,
2022-05-17,SWE,22.683,0.609,
2022-05-18,SWE,21.735,0.636,
2022-05-19,SWE,23.156,0.569,
2022-05-20,SWE,24.578,0.582,
2022-05-21,SWE,24.619,0.596,
2022-05-22,SWE,24.781,0.623,
2022-05-23,SWE,24.605,0.555,
2022-05-24,SWE,24.795,0.501,
2022-05-25,SWE,24.93,0.488,
2022-05-26,SWE,22.669,0.528,
2022-05-27,SWE,19.026,0.501,
2022-05-28,SWE,17.848,0.406,
2022-05-29,SWE,17.929,0.366,
2022-05-30,SWE,17.794,0.352,
2022-05-31,SWE,17.09,0.366,
2022-06-01,SWE,15.885,0.379,
2022-06-02,SWE,15.126,0.352,
2022-06-03,SWE,16.331,0.406,
2022-06-04,SWE,16.643,0.393,
2022-06-05,SWE,17.008,0.352,
2022-06-06,SWE,17.036,0.311,
2022-06-07,SWE,16.006,0.311,
2022-06-08,SWE,17.929,0.284,
2022-06-09,SWE,20.909,0.257,
2022-06-10,SWE,22.818,0.244,
2022-06-11,SWE,25.553,0.244,
2022-06-12,SWE,25.255,0.284,
2022-06-13,SWE,25.743,0.379,
2022-06-14,SWE,27.585,0.352,
2022-06-15,SWE,27.91,0.325,
2022-06-16,SWE,26.61,0.339,
2022-06-17,SWE,27.368,0.352,
2022-06-18,SWE,27.138,0.406,
2022-06-19,SWE,28.478,0.393,
2022-06-20,SWE,29.386,0.298,
2022-06-21,SWE,31.309,0.352,
2022-06-22,SWE,36.184,0.393,
2022-06-23,SWE,39.691,0.379,
2022-06-24,SWE,42.047,0.379,
2022-06-25,SWE,42.034,0.42,
2022-06-26,SWE,41.858,0.433,
2022-06-27,SWE,41.925,0.488,
2022-06-28,SWE,44.647,0.488,
2022-06-29,SWE,45.514,0.515,
2022-06-30,SWE,46.719,0.582,
2022-07-01,SWE,48.385,0.528,
2022-07-02,SWE,53.477,0.528,
2022-07-03,SWE,55.169,0.515,
2022-07-04,SWE,55.833,0.582,
2022-07-05,SWE,55.467,0.664,
2022-07-06,SWE,54.533,0.664,
2022-07-07,SWE,56.564,0.704,
2022-07-08,SWE,56.997,0.799,
2022-07-09,SWE,56.158,0.772,
2022-07-10,SWE,56.483,0.826,
2022-07-11,SWE,57.295,0.799,
2022-07-12,SWE,59.015,0.785,
2022-07-13,SWE,62.197,0.799,
2022-07-14,SWE,64.012,0.813,
2022-07-15,SWE,66.653,0.772,
2022-07-16,SWE,71.785,0.799,
2022-07-17,SWE,73.356,0.799,
2022-07-18,SWE,73.694,0.84,
2022-07-19,SWE,74.006,0.88,
2022-07-20,SWE,78.123,0.961,
2022-07-21,SWE,79.301,1.002,
2022-07-22,SWE,79.612,1.124,
2022-07-23,SWE,80.492,1.273,
2022-07-24,SWE,80.899,1.49,
2022-07-25,SWE,80.668,1.544,
2022-07-26,SWE,80.343,1.584,
2022-07-27,SWE,77.039,1.544,
2022-07-28,SWE,77.649,1.584,
2022-07-29,SWE,78.515,1.544,
2022-07-30,SWE,77.039,1.463,
2022-07-31,SWE,77.31,1.3,
2022-08-01,SWE,77.337,1.286,
2022-08-02,SWE,78.15,1.286,
2022-08-03,SWE,79.87,1.273,
2022-08-04,SWE,80.817,1.286,
2022-08-05,SWE,82.713,1.368,
2022-08-06,SWE,83.621,1.476,
2022-08-07,SWE,84.271,1.53,
2022-08-08,SWE,84.555,1.503,
2022-08-09,SWE,83.797,1.503,
2022-08-10,SWE,84.42,1.639,
2022-08-11,SWE,85.963,1.625,
2022-08-12,SWE,87.196,1.598,
2022-08-13,SWE,89.633,1.544,
2022-08-14,SWE,89.972,1.557,
2022-08-15,SWE,89.958,1.639,
2022-08-16,SWE,91.746,1.693,
2022-08-17,SWE,92.504,1.639,
2022-08-18,SWE,94.115,1.693,
2022-08-19,SWE,93.845,1.747,
2022-08-20,SWE,92.572,1.788,
2022-08-21,SWE,89.918,1.828,
2022-08-22,SWE,88.428,1.842,
2022-08-23,SWE,87.588,1.801,
2022-08-24,SWE,85.95,1.788,
2022-08-25,SWE,77.689,1.733,
2022-08-26,SWE,73.139,1.584,
2022-08-27,SWE,69.916,1.395,
2022-08-28,SWE,68.616,1.259,
2022-08-29,SWE,68.318,1.165,
2022-08-30,SWE,67.899,1.124,
2022-08-31,SWE,67.276,1.029,
2022-09-01,SWE,68.603,1.016,
2022-09-02,SWE,67.221,1.11,
2022-09-03,SWE,64.676,1.286,
2022-09-04,SWE,64.594,1.327,
2022-09-05,SWE,65.556,1.327,
2022-09-06,SWE,66.72,1.3,
2022-09-07,SWE,63.728,1.341,
2022-09-08,SWE,64.5,1.246,
2022-09-09,SWE,65.055,1.232,
2022-09-10,SWE,66.896,1.124,
2022-09-11,SWE,68.752,1.11,
2022-09-12,SWE,68.061,1.151,
2022-09-13,SWE,65.759,1.205,
2022-09-14,SWE,69.077,1.259,
2022-09-15,SWE,68.576,1.246,
2022-09-16,SWE,68.914,1.205,
2022-09-17,SWE,68.765,1.246,
2022-09-18,SWE,68.454,1.286,
2022-09-19,SWE,69.009,1.368,
2022-09-20,SWE,69.524,1.219,
2022-09-21,SWE,68.603,1.165,
2022-09-22,SWE,68.887,1.3,
2022-09-23,SWE,68.765,1.314,
2022-09-24,SWE,68.034,1.368,
2022-09-25,SWE,67.208,1.3,
2022-09-26,SWE,67.181,1.219,
2022-09-27,SWE,67.871,1.435,
2022-09-28,SWE,68.63,1.408,
2022-09-29,SWE,70.431,1.395,
2022-09-30,SWE,71.758,1.381,
2022-10-01,SWE,184.48,1.273,
2022-10-02,SWE,183.884,1.314,
2022-10-03,SWE,183.207,1.286,
2022-10-04,SWE,180.092,1.273,
2022-10-05,SWE,177.56,1.341,
2022-10-06,SWE,171.967,1.273,
2022-10-07,SWE,167.851,1.273,
2022-10-08,SWE,52.461,1.314,
2022-10-09,SWE,53.693,1.327,
2022-10-10,SWE,54.167,1.341,
2022-10-11,SWE,53.964,1.232,
2022-10-12,SWE,51.581,1.219,
2022-10-13,SWE,50.389,1.205,
2022-10-14,SWE,48.656,1.246,
2022-10-15,SWE,47.721,1.273,
2022-10-16,SWE,46.408,1.232,
2022-10-17,SWE,46.096,1.314,
2022-10-18,SWE,46.137,1.273,
2022-10-19,SWE,45.961,1.246,
2022-10-20,SWE,46.232,1.259,
2022-10-21,SWE,45.568,1.151,
2022-10-22,SWE,45.121,1.178,
2022-10-23,SWE,44.647,1.232,
2022-10-24,SWE,44.349,1.138,
2022-10-25,SWE,43.659,1.097,
2022-10-26,SWE,43.645,1.056,
2022-10-27,SWE,44.512,1.192,
2022-10-28,SWE,45.69,1.259,
2022-10-29,SWE,46.178,1.192,
2022-10-30,SWE,47.153,1.205,
2022-10-31,SWE,47.342,1.151,
2022-11-01,SWE,47.775,1.192,
2022-11-02,SWE,47.342,1.151,
2022-11-03,SWE,46.218,1.056,
2022-11-04,SWE,47.18,0.989,
2022-11-05,SWE,46.191,1.016,
2022-11-06,SWE,46.205,0.934,
2022-11-07,SWE,45.649,1.043,
2022-11-08,SWE,47.681,1.11,
2022-11-09,SWE,49.482,1.165,
2022-11-10,SWE,50.132,1.232,
2022-11-11,SWE,49.793,1.286,
2022-11-12,SWE,51.31,1.232,
2022-11-13,SWE,50.904,1.273,
2022-11-14,SWE,51.229,1.178,
2022-11-15,SWE,49.725,1.07,
2022-11-16,SWE,48.331,1.124,
2022-11-17,SWE,48.1,1.043,
2022-11-18,SWE,48.425,1.043,
2022-11-19,SWE,48.967,1.219,
2022-11-20,SWE,49.184,1.178,
2022-11-21,SWE,49.807,1.192,
2022-11-22,SWE,49.373,1.219,
2022-11-23,SWE,49.942,1.151,
2022-11-24,SWE,52.732,1.097,
2022-11-25,SWE,54.844,1.219,
2022-11-26,SWE,56.049,1.138,
2022-11-27,SWE,57.295,1.259,
2022-11-28,SWE,57.661,1.246,
2022-11-29,SWE,63.186,1.314,
2022-11-30,SWE,66.233,1.395,
2022-12-01,SWE,73.248,1.449,
2022-12-02,SWE,78.109,1.408,
2022-12-03,SWE,84.894,1.463,
2022-12-04,SWE,88.861,1.463,
2022-12-05,SWE,91.069,1.571,
2022-12-06,SWE,94.4,1.72,
2022-12-07,SWE,106.818,1.788,
2022-12-08,SWE,112.167,1.828,
2022-12-09,SWE,118.518,2.058,
2022-12-10,SWE,126.629,2.031,
2022-12-11,SWE,130.502,2.14,
2022-12-12,SWE,132.29,2.261,
2022-12-13,SWE,138.126,2.383,
2022-12-14,SWE,144.491,2.492,
2022-12-15,SWE,153.618,2.857,
2022-12-16,SWE,163.003,2.857,
2022-12-17,SWE,168.893,3.06,
2022-12-18,SWE,170.843,3.345,
2022-12-19,SWE,173.43,3.602,
2022-12-20,SWE,176.057,3.751,
2022-12-21,SWE,178.63,3.968,
2022-12-22,SWE,182.34,4.049,
2022-12-23,SWE,181.663,4.333,
2022-12-24,SWE,175.786,4.685,
2022-12-25,SWE,171.71,4.889,
2022-12-26,SWE,170.545,4.983,
2022-12-27,SWE,154.999,5.119,
2022-12-28,SWE,138.357,5.227,
2022-12-29,SWE,131.396,5.322,
2022-12-30,SWE,124.977,5.132,
2022-12-31,SWE,124.463,4.956,
2023-01-01,SWE,124.544,5.01,
2023-01-02,SWE,121.781,5.01,
2023-01-03,SWE,127.631,5.038,
2023-01-04,SWE,129.446,5.241,
2023-01-05,SWE,115.051,5.132,
2023-01-06,SWE,104.814,5.403,
2023-01-07,SWE,88.062,5.674,
2023-01-08,SWE,80.614,5.457,
2023-01-09,SWE,77.567,5.349,
2023-01-10,SWE,73.397,5.132,
2023-01-11,SWE,65.894,4.902,
2023-01-12,SWE,60.275,4.821,
2023-01-13,SWE,52.867,4.604,
2023-01-14,SWE,52.217,4.32,
2023-01-15,SWE,51.662,4.09,
2023-01-16,SWE,50.619,4.008,
2023-01-17,SWE,46.123,3.995,
2023-01-18,SWE,39.231,3.71,
2023-01-19,SWE,34.586,3.575,
2023-01-20,SWE,31.525,3.345,
2023-01-21,SWE,28.519,3.223,
2023-01-22,SWE,27.111,3.115,
2023-01-23,SWE,26.407,2.83,
2023-01-24,SWE,23.983,2.586,
2023-01-25,SWE,22.493,2.505,
2023-01-26,SWE,20.732,2.37,
2023-01-27,SWE,20.042,2.275,
2023-01-28,SWE,19.27,2.031,
2023-01-29,SWE,19.107,1.964,
2023-01-30,SWE,18.81,1.896,
2023-01-31,SWE,18.444,1.801,
2023-02-01,SWE,17.794,1.706,
2023-02-02,SWE,18.796,1.706,
2023-02-03,SWE,18.81,1.611,
2023-02-04,SWE,18.566,1.476,
2023-02-05,SWE,18.132,1.314,
2023-02-06,SWE,18.065,1.327,
2023-02-07,SWE,17.848,1.232,
2023-02-08,SWE,16.9,1.192,
2023-02-09,SWE,15.383,1.002,
2023-02-10,SWE,14.761,0.948,
2023-02-11,SWE,14.422,0.961,
2023-02-12,SWE,14.436,0.948,
2023-02-13,SWE,14.111,0.853,
2023-02-14,SWE,13.813,0.813,
2023-02-15,SWE,13.799,0.745,
2023-02-16,SWE,13.366,0.758,
2023-02-17,SWE,12.58,0.785,
2023-02-18,SWE,11.714,0.731,
2023-02-19,SWE,11.145,0.677,
2023-02-20,SWE,11.009,0.65,
2023-02-21,SWE,10.4,0.704,
2023-02-22,SWE,9.52,0.636,
2023-02-23,SWE,9.005,0.569,
2023-02-24,SWE,8.694,0.528,
2023-02-25,SWE,8.707,0.542,
2023-02-26,SWE,8.694,0.515,
2023-02-27,SWE,8.748,0.515,
2023-02-28,SWE,8.748,0.488,
2023-03-01,SWE,9.195,0.488,
2023-03-02,SWE,9.019,0.569,
2023-03-03,SWE,9.222,0.515,
2023-03-04,SWE,9.588,0.569,
2023-03-05,SWE,9.615,0.691,
2023-03-06,SWE,9.899,0.677,
2023-03-07,SWE,10.346,0.636,
2023-03-08,SWE,10.332,0.636,
2023-03-09,SWE,10.82,0.555,
2023-03-10,SWE,11.375,0.542,
2023-03-11,SWE,11.687,0.501,
2023-03-12,SWE,11.619,0.393,
2023-03-13,SWE,11.795,0.42,
2023-03-14,SWE,11.741,0.393,
2023-03-15,SWE,12.052,0.501,
2023-03-16,SWE,12.039,0.488,
2023-03-17,SWE,11.592,0.542,
2023-03-18,SWE,11.646,0.46,
2023-03-19,SWE,11.89,0.447,
2023-03-20,SWE,11.822,0.42,
2023-03-21,SWE,9.967,0.406,
2023-03-22,SWE,7.597,0.257,
2023-03-23,SWE,5.539,0.217,
2023-03-24,SWE,3.995,0.108,
2023-03-25,SWE,1.964,0.081,
2023-03-26,SWE,0.867,0.054,
2023-03-27,SWE,14.192,0.704,
2023-03-28,SWE,14.192,0.704,
2023-03-29,SWE,14.192,0.704,
2023-03-30,SWE,14.192,0.704,
2023-03-31,SWE,14.192,0.704,
2023-04-01,SWE,14.192,0.704,
2023-04-02,SWE,14.192,0.704,
2023-04-03,SWE,13.758,0.636,
2023-04-04,SWE,13.758,0.636,
2023-04-05,SWE,13.758,0.636,
2023-04-06,SWE,13.758,0.636,
2023-04-07,SWE,13.758,0.636,
2023-04-08,SWE,13.758,0.636,
2023-04-09,SWE,13.758,0.636,
2023-04-10,SWE,14.192,0.691,
2023-04-11,SWE,14.192,0.691,
2023-04-12,SWE,14.192,0.691,
2023-04-13,SWE,14.192,0.691,
2023-04-14,SWE,14.192,0.691,
2023-04-15,SWE,14.192,0.691,
2023-04-16,SWE,14.192,0.691,
2023-04-17,SWE,16.25,0.731,
2023-04-18,SWE,16.25,0.731,
2023-04-19,SWE,16.25,0.731,
2023-04-20,SWE,16.25,0.731,
2023-04-21,SWE,16.25,0.731,
2023-04-22,SWE,16.25,0.731,
2023-04-23,SWE,16.25,0.731,
2023-04-24,SWE,15.857,0.934,
2023-04-25,SWE,15.857,0.934,
2023-04-26,SWE,15.857,0.934,
2023-04-27,SWE,15.857,0.934,
2023-04-28,SWE,15.857,0.934,
2023-04-29,SWE,15.857,0.934,
2023-04-30,SWE,15.857,0.934,
2023-05-01,SWE,14.232,0.596,
2023-05-02,SWE,14.232,0.596,
2023-05-03,SWE,14.232,0.596,
2023-05-04,SWE,14.232,0.596,
2023-05-05,SWE,14.232,0.596,
2023-05-06,SWE,14.232,0.596,
2023-05-07,SWE,14.232,0.596,
2023-05-08,SWE,12.851,0.325,
2023-05-09,SWE,12.851,0.325,
2023-05-10,SWE,12.851,0.325,
2023-05-11,SWE,12.851,0.325,
2023-05-12,SWE,12.851,0.325,
2023-05-13,SWE,12.851,0.325,
2023-05-14,SWE,12.851,0.325,
2023-05-15,SWE,0.0,0.0,
2023-05-16,SWE,0.0,0.0,
2023-05-17,SWE,0.0,0.0,
2023-05-18,SWE,,,
2023-05-19,SWE,,,
2023-05-20,SWE,,,
2023-05-21,SWE,,,
2023-05-22,SWE,,,
2020-01-03,USA,,,
2020-01-04,USA,,,
2020-01-05,USA,,,
2020-01-06,USA,,,
2020-01-07,USA,,,
2020-01-08,USA,0.0,0.0,
2020-01-09,USA,0.0,0.0,
2020-01-10,USA,0.0,0.0,
2020-01-11,USA,0.0,0.0,
2020-01-12,USA,0.0,0.0,
2020-01-13,USA,0.0,0.0,
2020-01-14,USA,0.0,0.0,
2020-01-15,USA,0.0,0.0,
2020-01-16,USA,0.0,0.0,
2020-01-17,USA,0.0,0.0,
2020-01-18,USA,0.0,0.0,
2020-01-19,USA,0.0,0.0,
2020-01-20,USA,0.0,0.0,
2020-01-21,USA,0.0,0.0,
2020-01-22,USA,0.0,0.0,
2020-01-23,USA,0.0,0.0,
2020-01-24,USA,0.0,0.0,
2020-01-25,USA,0.003,0.0,
2020-01-26,USA,0.003,0.0,
2020-01-27,USA,0.003,0.0,
2020-01-28,USA,0.003,0.0,
2020-01-29,USA,0.003,0.0,
2020-01-30,USA,0.003,0.0,
2020-01-31,USA,0.003,0.0,
2020-02-01,USA,0.001,0.0,
2020-02-02,USA,0.001,0.0,
2020-02-03,USA,0.001,0.0,
2020-02-04,USA,0.002,0.0,
2020-02-05,USA,0.004,0.0,
2020-02-06,USA,0.005,0.0,
2020-02-07,USA,0.005,0.0,
2020-02-08,USA,0.005,0.0,
2020-02-09,USA,0.005,0.0,
2020-02-10,USA,0.004,0.0,
2020-02-11,USA,0.003,0.0,
2020-02-12,USA,0.001,0.0,
2020-02-13,USA,0.0,0.0,
2020-02-14,USA,0.001,0.0,
2020-02-15,USA,0.002,0.0,
2020-02-16,USA,0.002,0.0,
2020-02-17,USA,0.002,0.0,
2020-02-18,USA,0.002,0.0,
2020-02-19,USA,0.003,0.0,
2020-02-20,USA,0.005,0.0,
2020-02-21,USA,0.005,0.0,
2020-02-22,USA,0.005,0.0,
2020-02-23,USA,0.007,0.0,
2020-02-24,USA,0.01,0.0,
2020-02-25,USA,0.01,0.0,
2020-02-26,USA,0.011,0.0,
2020-02-27,USA,0.011,0.0,
2020-02-28,USA,0.013,0.0,
2020-02-29,USA,0.014,0.0,
2020-03-01,USA,0.014,0.0,
2020-03-02,USA,0.014,0.001,
2020-03-03,USA,0.022,0.001,
2020-03-04,USA,0.035,0.003,
2020-03-05,USA,0.055,0.005,
2020-03-06,USA,0.081,0.005,
2020-03-07,USA,0.112,0.006,
2020-03-08,USA,0.165,0.008,
2020-03-09,USA,0.223,0.009,
2020-03-10,USA,0.305,0.011,
2020-03-11,USA,0.455,0.01,
2020-03-12,USA,0.643,0.012,
2020-03-13,USA,0.835,0.016,
2020-03-14,USA,1.109,0.018,
2020-03-15,USA,1.463,0.021,
2020-03-16,USA,1.916,0.024,
2020-03-17,USA,2.728,0.03,
2020-03-18,USA,3.564,0.038,
2020-03-19,USA,4.718,0.046,
2020-03-20,USA,6.549,0.068,
2020-03-21,USA,8.824,0.095,
2020-03-22,USA,11.607,0.129,
2020-03-23,USA,14.939,0.171,
2020-03-24,USA,18.584,0.213,
2020-03-25,USA,22.125,0.273,
2020-03-26,USA,25.547,0.35,
2020-03-27,USA,29.454,0.45,
2020-03-28,USA,34.674,0.565,
2020-03-29,USA,40.073,0.731,
2020-03-30,USA,44.956,0.919,
